property_id,zipcode_freq,property_max_guests,property_bathrooms,property_bedrooms,property_beds,host_id_freq,host_for_x_months,host_response_rate,host_nr_listings,booking_price_covers,booking_min_nights,booking_max_nights,booking_availability_30,booking_availability_60,booking_availability_90,booking_availability_365,booking_cancel_policy,reviews_num,reviews_rating,reviews_acc,reviews_cleanliness,reviews_checkin,reviews_communication,reviews_location,reviews_value,reviews_per_month,target,property_type_Bed & Breakfast,property_type_Condominium,property_type_House,property_type_Loft,property_type_Townhouse,property_type_infrequent_sklearn,property_room_type_Private room,property_room_type_Shared room,brussels,antwerp,host_near_property,extra_score,host_verified_score,amenities_score,last_updated_in_months
4556,0.0409545804464973,1,1.0,1.0,1.0,0.0001539645881447,21,100.0,1.0,1,15,25,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,10.0,20
4557,0.048960739030023,2,1.0,1.0,1.0,0.0001539645881447,21,100.0,1.0,1,2,1125,0,0,0,0,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,7.0,14
4558,0.0157043879907621,1,1.0,0.0,1.0,0.0001539645881447,21,100.0,1.0,1,5,100,14,14,20,288,3,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.51,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,22.0,0
4559,0.2246343341031562,4,1.5,2.0,2.0,0.0001539645881447,21,100.0,1.0,1,1,1125,0,0,0,0,4,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.11,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,11.0,14
4560,0.0409545804464973,1,1.0,1.0,1.0,0.0001539645881447,21,100.0,1.0,1,1,1125,11,35,59,334,4,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1.0,195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0
4561,0.2246343341031562,3,1.0,1.0,1.0,0.0001539645881447,54,100.0,2.0,2,2,31,4,34,64,339,2,2,90.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,13.0,0
4562,0.0101616628175519,2,1.0,1.0,1.0,0.0006158583525789,75,100.0,4.0,1,1,3,28,50,50,50,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.02,50,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,12.0,0
4563,0.0101616628175519,2,0.0,1.0,1.0,0.0006158583525789,75,100.0,4.0,1,1,1125,30,52,52,52,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,90,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,0
4564,0.0101616628175519,2,1.0,1.0,1.0,0.0006158583525789,75,100.0,4.0,1,1,14,30,60,90,90,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,450,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,8.0,2
4565,0.0101616628175519,2,1.0,1.0,1.0,0.0006158583525789,75,100.0,4.0,1,1,30,30,52,52,52,3,4,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.05,69,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,5.0,1
4566,0.0700538876058506,4,1.0,1.0,2.0,0.0007698229407236,21,100.0,5.0,1,1,1125,20,50,80,355,2,8,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.89,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,20.0,0
4567,0.0700538876058506,4,1.0,1.0,2.0,0.0007698229407236,21,100.0,5.0,1,1,1125,19,49,79,354,2,5,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1.06,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,21.0,0
4568,0.0700538876058506,4,1.0,1.0,2.0,0.0007698229407236,21,100.0,5.0,1,1,1125,24,54,84,359,2,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.77,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,21.0,0
4569,0.0700538876058506,8,1.0,2.0,4.0,0.0007698229407236,21,100.0,5.0,1,1,1125,15,32,62,329,2,53,96.0,10.0,10.0,10.0,10.0,10.0,9.0,4.76,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,22.0,0
4570,0.0700538876058506,8,1.5,2.0,4.0,0.0007698229407236,21,100.0,5.0,1,1,1125,13,24,44,308,2,45,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.63,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,4.0,24.0,0
4571,0.2246343341031562,4,1.0,1.0,4.0,0.0004618937644341,54,95.0,3.0,2,1,1125,6,11,11,200,3,80,83.0,9.0,8.0,9.0,9.0,9.0,9.0,1.89,90,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,9.0,0
4572,0.2246343341031562,3,1.0,1.0,3.0,0.0004618937644341,54,95.0,3.0,2,1,1125,12,31,59,300,3,229,85.0,9.0,9.0,9.0,9.0,9.0,9.0,4.32,125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,7.0,0
4573,0.2246343341031562,2,1.0,1.0,1.0,0.0004618937644341,54,95.0,3.0,1,1,1125,9,30,60,319,3,257,87.0,9.0,9.0,9.0,9.0,9.0,9.0,4.84,75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,7.0,0
4574,0.042802155504234,2,1.0,1.0,1.0,0.0001539645881447,21,100.0,1.0,1,1,1125,30,60,90,365,4,3,100.0,10.0,10.0,10.0,9.0,9.0,9.0,3.0,59,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,0
4575,0.0101616628175519,2,1.0,1.0,1.0,0.0001539645881447,21,100.0,1.0,1,2,1125,20,43,62,337,4,10,92.0,9.0,10.0,10.0,10.0,9.0,9.0,0.72,160,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,15.0,0
4576,0.2246343341031562,4,1.0,1.0,1.0,0.0001539645881447,21,100.0,1.0,2,1,1125,22,52,82,357,4,13,88.0,10.0,8.0,10.0,10.0,10.0,9.0,2.52,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,11.0,4
4577,0.042802155504234,4,1.0,2.0,2.0,0.0001539645881447,21,83.0,1.0,1,2,1125,0,5,27,300,2,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,170,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,14.0,0
4578,0.0284834488067744,4,1.0,0.0,3.0,0.0024634334103156,75,100.0,16.0,2,1,1125,16,41,71,346,3,17,81.0,8.0,9.0,9.0,8.0,7.0,8.0,0.5,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,9.0,0
4579,0.0284834488067744,6,1.0,1.0,5.0,0.0024634334103156,75,100.0,16.0,3,1,1125,11,33,55,330,3,79,89.0,9.0,9.0,9.0,9.0,9.0,9.0,1.82,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,9.0,0
4580,0.0284834488067744,3,1.0,0.0,2.0,0.0024634334103156,75,100.0,16.0,2,1,365,21,51,81,356,3,34,91.0,9.0,9.0,9.0,9.0,9.0,9.0,0.47,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,18.0,0
4581,0.0284834488067744,7,2.0,2.0,5.0,0.0024634334103156,75,100.0,16.0,4,1,1125,20,50,80,355,3,15,83.0,9.0,9.0,9.0,9.0,7.0,7.0,0.35,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,12.0,0
4582,0.0284834488067744,5,1.0,0.0,4.0,0.0024634334103156,75,100.0,16.0,2,1,1125,15,45,75,350,3,26,79.0,9.0,9.0,8.0,8.0,8.0,9.0,0.6,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,11.0,0
4583,0.0284834488067744,3,1.0,0.0,2.0,0.0024634334103156,75,100.0,16.0,2,1,365,14,44,74,349,3,2,80.0,9.0,9.0,9.0,9.0,8.0,9.0,0.06,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,14.0,0
4584,0.0284834488067744,4,1.0,1.0,3.0,0.0024634334103156,75,100.0,16.0,2,1,365,17,47,77,352,3,5,90.0,9.0,10.0,9.0,9.0,9.0,9.0,0.1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,14.0,0
4585,0.0284834488067744,4,1.0,0.0,3.0,0.0024634334103156,75,100.0,16.0,2,1,365,15,45,75,350,3,9,93.0,10.0,10.0,9.0,9.0,9.0,8.0,0.13,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,12.0,0
4587,0.0284834488067744,4,1.0,0.0,3.0,0.0024634334103156,75,100.0,16.0,2,1,365,19,49,79,354,3,11,82.0,8.0,9.0,9.0,8.0,8.0,8.0,0.16,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,10.0,0
4588,0.0284834488067744,3,1.0,0.0,2.0,0.0024634334103156,75,100.0,16.0,2,1,365,17,47,77,352,3,1,93.0,8.0,6.0,8.0,8.0,6.0,8.0,0.02,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,14.0,0
4589,0.0284834488067744,3,1.0,0.0,2.0,0.0024634334103156,75,100.0,16.0,2,1,365,26,56,86,361,3,21,90.0,9.0,10.0,9.0,9.0,8.0,9.0,0.29,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,14.0,0
4590,0.0284834488067744,3,1.0,0.0,2.0,0.0024634334103156,75,100.0,16.0,2,1,365,14,44,74,349,3,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,14.0,0
4591,0.0284834488067744,6,2.0,1.0,4.0,0.0024634334103156,75,100.0,16.0,4,1,365,24,53,83,358,3,40,86.0,9.0,9.0,9.0,9.0,8.0,8.0,0.55,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,17.0,0
4592,0.0284834488067744,3,1.0,0.0,2.0,0.0024634334103156,75,100.0,16.0,2,1,365,12,24,54,329,3,15,88.0,9.0,9.0,9.0,9.0,8.0,9.0,0.2,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,14.0,0
4593,0.0284834488067744,4,1.0,1.0,3.0,0.0024634334103156,75,100.0,16.0,2,1,365,16,46,76,351,3,16,90.0,9.0,10.0,10.0,10.0,9.0,9.0,0.23,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,12.0,0
4594,0.1485758275596612,2,1.5,1.0,1.0,0.0001539645881447,21,100.0,1.0,1,1,100,14,42,72,73,3,13,100.0,10.0,10.0,10.0,10.0,9.0,10.0,10.26,25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,14.0,1
4595,0.2246343341031562,1,1.0,0.0,1.0,0.0001539645881447,21,100.0,1.0,1,50,84,0,0,0,18,2,2,90.0,9.0,8.0,9.0,9.0,8.0,9.0,1.62,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,10.0,0
4596,0.048960739030023,2,1.0,1.0,1.0,0.0001539645881447,21,0.0,1.0,1,1,1125,30,60,90,365,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,14.0,18
4597,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,21,100.0,1.0,1,1,5,0,0,0,0,4,1,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.15,150,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,17.0,6
4598,0.1485758275596612,2,1.0,1.0,1.0,0.0003079291762894,21,70.0,2.0,1,5,1125,23,53,83,358,2,5,92.0,10.0,9.0,10.0,10.0,9.0,9.0,0.58,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,11.0,0
4599,0.1485758275596612,2,1.5,1.0,1.0,0.0003079291762894,21,70.0,2.0,1,4,1125,24,54,84,359,2,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.24,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,17.0,0
4600,0.0363356428021555,2,1.5,1.0,1.0,0.0001539645881447,21,100.0,1.0,1,2,1125,16,46,76,351,2,49,91.0,10.0,9.0,9.0,10.0,9.0,9.0,2.48,75,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,3
4601,0.042802155504234,5,1.0,2.0,2.0,0.0001539645881447,21,100.0,1.0,2,2,90,8,20,32,229,3,14,97.0,10.0,10.0,10.0,10.0,9.0,10.0,4.04,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,16.0,0
4602,0.0988452655889145,4,1.0,1.0,2.0,0.0001539645881447,20,100.0,1.0,1,2,1125,0,0,0,136,4,3,100.0,9.0,9.0,9.0,10.0,9.0,9.0,0.34,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,5.0,14.0,1
4603,0.2246343341031562,2,2.0,1.0,1.0,0.0001539645881447,20,46.0,1.0,1,1,1125,13,26,56,331,4,17,90.0,9.0,8.0,10.0,10.0,10.0,9.0,2.58,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,10.0,0
4604,0.0409545804464973,3,1.0,1.0,1.0,0.0001539645881447,20,90.0,1.0,1,1,5,29,59,89,364,4,5,100.0,10.0,10.0,9.0,9.0,9.0,10.0,5.0,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,12.0,0
4605,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,20,80.0,2.0,1,2,20,0,0,0,0,4,9,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1.76,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,7.0,11.0,0
4606,0.0178598922247882,3,1.0,0.0,2.0,0.0001539645881447,20,100.0,1.0,2,1,1125,2,32,62,337,3,8,80.0,7.0,8.0,7.0,9.0,7.0,7.0,0.46,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,5.0,2
4607,0.0170900692840646,2,1.0,1.0,1.0,0.0001539645881447,54,100.0,1.0,1,2,1125,14,25,44,65,3,25,96.0,10.0,10.0,10.0,10.0,9.0,10.0,2.56,21,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0,14.0,0
4608,0.0988452655889145,4,1.0,2.0,3.0,0.0001539645881447,20,100.0,1.0,3,1,1125,0,0,0,0,3,1,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.11,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,9.0,10
4609,0.0988452655889145,2,1.0,1.0,1.0,0.0001539645881447,54,88.0,1.0,1,2,1125,7,7,11,12,4,2,90.0,9.0,8.0,10.0,10.0,10.0,10.0,1.33,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,16.0,0
4610,0.1485758275596612,2,1.0,1.0,1.0,0.0001539645881447,20,100.0,1.0,1,1,1125,0,6,35,310,4,8,75.0,9.0,9.0,10.0,10.0,9.0,8.0,0.41,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,10.0,2
4611,0.0988452655889145,4,1.0,1.0,1.0,0.0001539645881447,20,100.0,1.0,2,7,1125,0,0,0,0,4,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,10.0,8
4612,0.1485758275596612,1,1.0,1.0,1.0,0.0001539645881447,20,100.0,1.0,1,1,1125,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,49,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,6.0,8.0,20
4613,0.1485758275596612,1,1.0,1.0,1.0,0.0001539645881447,20,100.0,1.0,1,1,1,0,0,0,0,4,3,87.0,9.0,8.0,9.0,9.0,9.0,9.0,0.59,130,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,13.0,5
4614,0.0560431100846805,4,1.0,1.0,2.0,0.0001539645881447,54,100.0,1.0,1,3,1125,0,0,0,0,3,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.04,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,8.0,2
4615,0.0391070053887605,2,1.0,1.0,1.0,0.0003079291762894,20,100.0,2.0,1,2,32,12,24,43,137,4,2,90.0,10.0,10.0,9.0,10.0,10.0,9.0,0.24,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,19.0,0
4616,0.0391070053887605,2,1.0,1.0,1.0,0.0003079291762894,20,100.0,2.0,1,2,31,5,14,32,147,3,18,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.9,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,5.0,17.0,0
4617,0.1485758275596612,2,1.0,1.0,1.0,0.0001539645881447,20,100.0,1.0,1,1,1125,0,0,0,0,4,1,60.0,8.0,6.0,8.0,8.0,8.0,6.0,0.05,90,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,6.0,18
4618,0.2246343341031562,2,1.0,1.0,1.0,0.0003079291762894,20,80.0,2.0,1,1,30,3,3,3,252,3,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.05,37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,6.0,11.0,0
4619,0.2246343341031562,4,1.0,2.0,2.0,0.0003079291762894,20,80.0,2.0,1,1,72,2,2,2,70,4,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1.0,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,11.0,0
4620,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,54,100.0,1.0,1,1,1125,0,0,0,0,3,14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.41,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,9.0,4
4621,0.2246343341031562,2,1.0,0.0,1.0,0.0001539645881447,54,100.0,1.0,1,7,1125,0,0,6,281,3,3,87.0,9.0,7.0,9.0,8.0,10.0,7.0,0.14,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,16.0,9
4622,0.1485758275596612,4,1.0,1.0,2.0,0.0001539645881447,20,90.0,1.0,2,3,180,12,42,72,347,3,34,89.0,9.0,10.0,9.0,9.0,9.0,9.0,1.77,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,22.0,0
4623,0.042802155504234,4,2.0,2.0,2.0,0.0001539645881447,54,100.0,19.0,1,3,1125,0,0,0,262,2,8,86.0,8.0,9.0,10.0,8.0,9.0,9.0,0.41,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,13.0,0
4624,0.2246343341031562,3,1.0,1.0,1.0,0.0001539645881447,54,100.0,1.0,2,2,90,0,15,45,45,4,37,87.0,9.0,9.0,10.0,10.0,8.0,9.0,0.75,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,6.0,1
4625,0.1485758275596612,4,2.0,2.0,2.0,0.0001539645881447,20,100.0,1.0,1,1,1125,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,8.0,10
4626,0.0988452655889145,6,1.0,1.0,3.0,0.0004618937644341,20,100.0,3.0,2,1,1125,0,1,13,72,2,113,96.0,10.0,10.0,10.0,10.0,9.0,10.0,8.94,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,22.0,0
4627,0.0988452655889145,4,1.0,1.0,2.0,0.0004618937644341,20,100.0,3.0,2,1,1125,12,42,72,347,2,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,16.0,0
4628,0.0284834488067744,4,1.0,1.0,2.0,0.0004618937644341,20,100.0,3.0,2,1,1125,0,0,0,83,2,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,18.0,0
4629,0.024172440338722,2,1.0,1.0,1.0,0.0001539645881447,20,100.0,1.0,1,1,1125,0,0,0,0,3,8,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0.85,75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,6.0,4.0,8
4630,0.048960739030023,2,1.0,1.0,1.0,0.0001539645881447,54,100.0,1.0,1,3,7,0,0,19,266,2,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,11.0,1
4631,0.042802155504234,4,1.0,2.0,2.0,0.0001539645881447,20,100.0,2.0,1,1,1125,0,0,0,0,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,6.0,13
4632,0.0560431100846805,2,1.0,1.0,2.0,0.0001539645881447,54,50.0,1.0,1,1,30,29,59,89,364,3,3,93.0,9.0,9.0,10.0,10.0,9.0,9.0,0.11,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,5.0,10.0,1
4633,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,54,100.0,2.0,1,4,365,15,34,61,329,2,43,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0.85,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,17.0,1
4634,0.0560431100846805,1,1.0,1.0,1.0,0.0001539645881447,20,100.0,1.0,1,1,1125,0,0,0,219,4,8,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.95,60,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,14.0,0
4635,0.0178598922247882,2,1.0,1.0,1.0,0.0001539645881447,20,100.0,1.0,1,2,1125,0,0,0,0,4,1,80.0,8.0,6.0,10.0,10.0,10.0,10.0,0.05,33,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,8.0,20
4636,0.0409545804464973,4,1.5,1.0,3.0,0.0001539645881447,20,100.0,1.0,2,1,1125,30,60,90,365,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,20.0,16
4637,0.0132409545804464,4,1.0,2.0,2.0,0.0001539645881447,20,100.0,1.0,1,1,16,0,0,2,92,4,3,100.0,9.0,10.0,10.0,10.0,9.0,10.0,0.84,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,10.0,2
4638,0.1485758275596612,2,1.0,0.0,1.0,0.0001539645881447,20,100.0,1.0,1,4,90,0,11,41,71,3,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.24,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,16.0,0
4639,0.0284834488067744,2,1.0,1.0,1.0,0.0001539645881447,54,95.0,1.0,1,1,365,1,7,37,312,3,41,85.0,9.0,8.0,9.0,9.0,8.0,9.0,0.85,53,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,19.0,1
4640,0.1485758275596612,1,1.0,1.0,1.0,0.0001539645881447,20,0.0,1.0,1,10,60,30,60,90,365,4,0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,4.0,18
4641,0.2246343341031562,2,1.0,1.0,1.0,0.0001539645881447,54,100.0,1.0,2,3,365,0,0,0,0,3,8,86.0,8.0,9.0,10.0,10.0,9.0,10.0,0.16,40,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,13.0,11
4642,0.0284834488067744,3,1.0,0.0,3.0,0.0001539645881447,20,100.0,1.0,2,1,1125,0,7,37,218,3,3,93.0,8.0,9.0,10.0,9.0,7.0,9.0,0.17,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,14.0,0
4643,0.1485758275596612,2,1.0,1.0,1.0,0.0001539645881447,20,100.0,1.0,1,2,1125,3,33,63,338,4,20,92.0,10.0,8.0,9.0,10.0,10.0,9.0,1.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,7.0,1
